,"TIIE de Fondeo a Un Día Hábil Bancario, Mediana ponderada por volumen","TIIE a 28 días, Tasa de interés en por ciento anual","Tasas de interés interbancarias Por ciento anual, TIIE a 91 días", Tarjetas vigentes al cierre del trimestre (todas las marcas), (todas las marcas) B, (todas las marcas) C, (todas las marcas) D, (todas las marcas) E, (todas las marcas) F, (todas las marcas) G, (todas las marcas) H, (todas las marcas) I, (todas las marcas) J, (todas las marcas) K, (todas las marcas) L, (todas las marcas) M, (todas las marcas) N, (todas las marcas) O, (todas las marcas) P, (todas las marcas) Q, (todas las marcas) R, (todas las marcas) S, (todas las marcas) T, (todas las marcas) U, (todas las marcas) V, (todas las marcas) W, (todas las marcas) X, (todas las marcas) Y, Tarjetas vigentes al cierre del trimestre (mastercard), (mastercard) B, (mastercard) C, (mastercard) D, (mastercard) E, (mastercard) F, (mastercard) G, (mastercard) H, (mastercard) I, (mastercard) J, (mastercard) K, (mastercard) M, (mastercard) N, (mastercard) O, (mastercard) T, (mastercard) U, (mastercard) V, (mastercard) W, (mastercard) X, (mastercard) Y, Tarjetas vigentes al cierre del trimestre (visa), (visa) B, (visa) C, (visa) D, (visa) E, (visa) F, (visa) G, (visa) H, (visa) I, (visa) J, (visa) K, (visa) L, (visa) M, (visa) N, (visa) O, (visa) Q, (visa) R, (visa) S, (visa) T, (visa) U, Tarjetas vigentes al cierre del trimestre (otras marcas), (otras marcas) C, (otras marcas) E, (otras marcas) Q, (otras marcas) P, Tarjetas utilizadas durante el trimestre, Cuentas con tarjetas,TIIE a 28 días,TIIE a 91 días,TIIE a 182 días,Fondeo promedio ponderado bancario,Fondeo promedio ponderado gubernamental,Todos los clientes con y sin promociones,Clientes no totaleros con y sin promociones,Clientes no totaleros sin promociones,CCP,CCPO,CCP-Udis,CCP-Dólares,CPP,Banca de Desarrollo,Total corto plazo,Certificados bursátiles a corto plazo,Cetes 28 días - Plazo,Cetes 28 días - Precio Limpio,Cetes 28 días - Precio Sucio,Cetes 28 días - Tasa Rendimiento,Cetes 91 días - Plazo,Cetes 91 días - Precio Limpio,Cetes 91 días - Precio Sucio,Cetes 91 días - Tasa Rendimiento,Cetes 182 días - Plazo,Cetes 182 días - Precio Limpio,Cetes 182 días - Precio Sucio,Cetes 182 días - Tasa Rendimiento,Cetes 364 días - Plazo,Cetes 364 días - Precio Limpio,Cetes 364 días - Precio Sucio,Cetes 364 días - Tasa Rendimiento,Bonos 3 a 5 años - Plazo,Bonos 3 a 5 años - Precio Limpio,Bonos 3 a 5 años - Precio Sucio,Bonos 3 a 5 años - Cupón Vigente,Bonos 7 a 10 años - Plazo,Bonos 7 a 10 años - Precio Limpio,Bonos 7 a 10 años - Precio Sucio,Bonos 7 a 10 años - Cupón Vigente,Bonos 10 a 20 años - Plazo,Bonos 10 a 20 años - Precio Limpio,Bonos 10 a 20 años - Precio Sucio,Bonos 10 a 20 años - Cupón Vigente,Bonos 20 a 30 años - Plazo,Bonos 20 a 30 años - Precio Limpio,Bonos 20 a 30 años - Precio Sucio,Bonos 20 a 30 años - Cupón Vigente,Udibonos 30 años - Plazo,Udibonos 30 años - Precio Limpio,Udibonos 30 años - Precio Sucio,"Índice de precios al consumidor, por objeto del gasto, Nacional, Índice general","SSC e INPC, Subyacente","Índice de precios al consumidor, por objeto del gasto, Nacional, Índice general","SSC e INPC, Subyacente","SSC e INPC, Subyacente, Mercancías","SSC e INPC, Subyacente, Mercancías, Alimentos, Bebidas y Tabaco","SSC e INPC, Subyacente, Mercancías, Mercancías no Alimenticias","SSC e INPC, Subyacente, Servicios","SSC e INPC, Subyacente, Servicios, Vivienda","SSC e INPC, Subyacente, Servicios, Educación (colegiaturas)","SSC e INPC, Subyacente, Servicios, Otros Servicios","SSC e INPC, No Subyacente","SSC e INPC, No Subyacente, Agropecuarios","SSC e INPC, No Subyacente, Agropecuarios, Frutas y Verduras","SSC e INPC, No Subyacente, Agropecuarios, Pecuarios","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Energéticos","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Tarifas Autorizadas por el Gobierno",TIIE de Fondeo a Un Día Hábil Bancario,Tasa de fondeo bancario,Tasa de fondeo gubernamental,TIIE a 28 días,TIIE a 91 días,Tasa objetivo,"INPC, Variación mensual","INPC, Variación acumulada","INPC, variación anual","Inflación, Subyacente, Mensual","Inflación, Subyacente, Acumulada en el año","Inflación, Subyacente, Anual","Inflación, No subyacente, Mensual","Inflación, No subyacente, Acumulada en el año","Inflación, No subyacente, Anual"
2015-09,3.1,3.335,3.3575,29643018.333333332,18609.333333333332,6701258.333333333,11165570.666666666,3055644.6666666665,1480228.6666666667,54883.666666666664,0.0,1244718.0,2804.3333333333335,412793.6666666667,57773.666666666664,165959.66666666666,23616.0,1944653.6666666667,776048.0,1185.0,0.0,21234.666666666668,0.0,2516035.0,0.0,1.3333333333333335,0.0,0.0,9773682.666666666,5183.666666666667,4775103.0,1292554.0,2610711.0,230099.33333333334,677.3333333333334,0.0,0.0,759.3333333333334,370271.0,10197.333333333334,17190.333333333332,460926.0,0.0,9.0,0.0,1.3333333333333335,0.0,0.0,18230769.666666668,13425.666666666666,1140327.6666666667,9873016.666666666,368243.3333333333,1250129.3333333333,54206.333333333336,0.0,1244718.0,2045.0,42522.666666666664,57773.666666666664,155762.33333333334,6425.666666666667,1483727.6666666667,1185.0,0.0,21234.666666666668,0.0,2516026.0,1638566.0,785827.6666666666,76690.33333333333,0.0,776048.0,18810634.333333332,14811372.0,3.33,3.36,3.59,3.03,3.06,23.7952,30.8316,38.336,3.04,3.04,4.33,3.69,2.16,4.03,3.29,3.29,23.0,9.980234,9.980234,3.099936,86.0,9.919902,9.919902,3.380013,170.0,9.836279,9.836279,3.52474,352.0,9.651419,9.651419,3.693792,2109.0,104.339454,105.693621,6.5,3383.0,127.598989,129.682322,10.0,7023.0,112.150459,113.765042,7.75,9935.0,112.328597,113.94318,7.75,11391.0,567.627991,572.040243,87.753922,89.741062,87.753922,89.741062,87.764621,86.209313,89.094534,91.472214,93.069,90.523608,90.128218,82.003107,86.35772,79.4879,90.652795,79.440823,75.427038,87.577889,3.1,3.05,3.1,3.335,3.3575,3.0,0.37,0.65,2.52,0.37,1.81,2.38,0.39,-2.87,2.96
2015-10,3.05,3.3225,3.3348,29636907.0,18782.0,6659920.0,11135277.0,3075762.0,1482640.0,56126.0,0.0,1283112.0,2858.0,415834.0,58950.0,166265.0,21930.0,1928209.0,780061.0,1237.0,0.0,22260.0,0.0,2527683.0,0.0,1.0,0.0,0.0,9750849.0,5166.0,4751622.0,1290771.0,2619480.0,229673.0,644.0,0.0,0.0,807.0,372978.0,10386.0,15535.0,453777.0,0.0,9.0,0.0,1.0,0.0,0.0,18237272.0,13616.0,1122712.0,9844506.0,373143.0,1252967.0,55482.0,0.0,1283112.0,2051.0,42856.0,58950.0,155879.0,6395.0,1474432.0,1237.0,0.0,22260.0,0.0,2527674.0,1648786.0,785586.0,83139.0,0.0,780061.0,18957700.0,14908796.0,3.31,3.32,3.48,3.02,3.04,23.40345,30.6637,38.27185,3.03,3.03,4.34,3.73,2.16,3.98,3.35,3.35,28.0,9.976585,9.976585,3.017566,91.0,9.921625,9.921625,3.125042,182.0,9.837421,9.837421,3.268995,322.0,9.687323,9.687323,3.6086,2079.0,104.929568,106.825401,6.5,3353.0,128.039484,130.956151,10.0,6993.0,111.666543,113.92696,7.75,9905.0,111.095459,113.355876,7.75,11361.0,562.58612,568.782111,88.15659,89.97456,88.15659,89.97456,88.109087,86.592837,89.405602,91.608517,93.167915,90.541811,90.339493,82.894622,85.789101,78.177365,90.548028,81.191491,77.941616,87.779899,3.05,3.01,3.06,3.3225,3.3348,3.0,0.51,1.16,2.48,0.25,2.06,2.47,1.35,-1.56,2.52
2015-11,3.07,3.3025,3.325,29749748.333333332,18872.0,6655203.666666667,11136688.333333334,3092235.6666666665,1478607.3333333333,56694.666666666664,0.0,1306373.3333333333,2882.0,417991.6666666667,60354.0,168168.33333333334,29398.666666666668,1963768.6666666667,784368.0,1679.3333333333333,0.0,31199.666666666664,0.0,2545262.3333333335,0.0,0.6666666666666667,0.0,0.0,9756095.333333334,5125.333333333333,4762834.666666667,1286439.0,2615879.3333333335,227654.0,623.3333333333334,0.0,0.0,597.3333333333334,373234.0,10249.0,20820.666666666668,452629.0,0.0,9.0,0.0,0.6666666666666667,0.0,0.0,18337855.666666668,13746.666666666666,1106461.0,9850249.333333334,390835.0,1250953.3333333333,56071.333333333336,0.0,1306373.3333333333,2284.6666666666665,44757.666666666664,60354.0,157919.33333333334,8578.0,1511139.6666666667,1679.3333333333333,0.0,31199.666666666664,0.0,2545253.3333333335,1655797.3333333333,785908.0,85521.33333333333,0.0,784368.0,18830014.0,14872137.666666666,3.32,3.38,3.54,3.05,3.07,23.0117,30.4958,38.2077,3.02,3.03,4.34,3.88,2.13,3.95,3.77,3.77,23.0,9.981014,9.981014,2.977375,86.0,9.92602,9.92602,3.119918,177.0,9.838912,9.838912,3.330009,345.0,9.672459,9.672459,3.533558,2046.0,104.992099,107.483766,6.5,3775.0,96.709279,97.459973,5.75,6960.0,111.744452,114.715285,7.75,9872.0,111.470394,114.441227,7.75,11328.0,567.115556,575.295414,88.711762,90.054342,88.711762,90.054342,88.307688,86.853543,89.551098,91.584226,93.331207,90.541942,90.115191,84.825934,86.676678,81.117638,90.152241,83.736943,81.686727,87.893306,3.07,3.05,3.07,3.3025,3.325,3.0,0.55,1.72,2.21,0.04,2.1,2.34,2.15,0.56,1.84
2015-12,3.07,3.3116,3.4035,29862589.666666668,18962.0,6650487.333333333,11138099.666666666,3108709.3333333335,1474574.6666666667,57263.333333333336,0.0,1329634.6666666667,2906.0,420149.3333333333,61758.0,170071.66666666666,36867.333333333336,1999328.3333333333,788675.0,2121.6666666666665,0.0,40139.33333333333,0.0,2562841.6666666665,0.0,0.33333333333333337,0.0,0.0,9761341.666666666,5084.666666666667,4774047.333333333,1282107.0,2612278.6666666665,225635.0,602.6666666666666,0.0,0.0,387.6666666666667,373490.0,10112.0,26106.333333333336,451481.0,0.0,9.0,0.0,0.33333333333333337,0.0,0.0,18438439.333333332,13877.333333333334,1090210.0,9855992.666666666,408527.0,1248939.6666666667,56660.666666666664,0.0,1329634.6666666667,2518.3333333333335,46659.333333333336,61758.0,159959.66666666666,10761.0,1547847.3333333333,2121.6666666666665,0.0,40139.33333333333,0.0,2562832.6666666665,1662808.6666666667,786230.0,87903.66666666667,0.0,788675.0,18702328.0,14835479.333333334,3.42,3.5,3.64,3.21,3.24,23.664450000000002,31.2428,39.4024,3.06,3.06,4.35,3.77,2.11,4.02,3.48,3.48,23.0,9.980354,9.980354,3.081079,86.0,9.922741,9.922741,3.259279,177.0,9.832281,9.832281,3.469423,317.0,9.692844,9.692844,3.598745,2018.0,104.714826,107.712048,6.5,3747.0,96.72576,97.923677,5.75,6932.0,111.720244,115.293855,7.75,9844.0,111.575358,115.148969,7.75,11300.0,564.84257,574.733191,88.888305,90.280667,88.888305,90.280667,88.471138,87.157589,89.594326,91.865623,93.508805,90.545244,90.5893,84.858798,87.191066,82.399339,90.186899,83.486475,81.285872,87.947715,3.07,3.04,3.08,3.3116,3.4035,3.0,0.41,2.13,2.13,0.31,2.41,2.41,0.72,1.28,1.28
2016-01,3.3,3.555,3.5886,29975431.0,19052.0,6645771.0,11139511.0,3125183.0,1470542.0,57832.0,0.0,1352896.0,2930.0,422307.0,63162.0,171975.0,44336.0,2034888.0,792982.0,2564.0,0.0,49079.0,0.0,2580421.0,0.0,0.0,0.0,0.0,9766588.0,5044.0,4785260.0,1277775.0,2608678.0,223616.0,582.0,0.0,0.0,178.0,373746.0,9975.0,31392.0,450333.0,0.0,9.0,0.0,0.0,0.0,0.0,18539023.0,14008.0,1073959.0,9861736.0,426219.0,1246926.0,57250.0,0.0,1352896.0,2752.0,48561.0,63162.0,162000.0,12944.0,1584555.0,2564.0,0.0,49079.0,0.0,2580412.0,1669820.0,786552.0,90286.0,0.0,792982.0,18574642.0,14798821.0,3.56,3.59,3.69,3.27,3.28,24.3172,31.9898,40.5971,3.13,3.13,4.35,3.8,2.19,4.11,3.69,3.69,24.0,9.98046,9.98046,2.936738,87.0,9.921832,9.921832,3.260021,171.0,9.83627,9.83627,3.504324,339.0,9.672064,9.672064,3.600582,1984.0,104.068848,104.393848,6.5,3713.0,96.522886,98.263858,5.75,6898.0,110.417767,110.805267,7.75,9810.0,110.363326,110.750826,7.75,11266.0,542.339012,543.415939,89.22862,90.431318,89.22862,90.431318,88.712549,87.515035,89.736519,91.936777,93.700137,90.83681,90.468825,85.748221,90.011148,89.425072,90.377569,83.239885,80.540055,88.713195,3.3,3.28,3.31,3.555,3.5886,3.25,0.38,0.38,2.61,0.19,0.19,2.64,0.96,0.96,2.52
2016-02,3.29,3.557,3.5904,30143109.333333332,19053.0,6641752.333333333,11170154.333333334,3151518.0,1473685.0,58700.333333333336,0.0,1397710.6666666667,2999.3333333333335,424541.3333333333,66848.33333333333,175530.66666666666,37837.333333333336,2057655.3333333333,796199.6666666666,3083.3333333333335,0.0,51568.666666666664,0.0,2614271.6666666665,0.0,0.0,0.0,0.0,9826643.0,4961.333333333333,4826855.666666667,1300620.3333333333,2595311.0,223628.66666666666,568.0,0.0,0.0,314.33333333333337,375409.0,9929.333333333334,26923.666666666668,462112.6666666667,0.0,9.0,0.0,0.0,0.0,0.0,18645646.666666668,14091.666666666666,1028201.3333333334,9869534.0,468282.3333333333,1250056.3333333333,58132.333333333336,0.0,1397710.6666666667,2685.0,49132.333333333336,66848.33333333333,165601.33333333334,10913.666666666666,1595542.6666666667,3083.3333333333335,0.0,51568.666666666664,0.0,2614262.6666666665,1670819.6666666667,786695.3333333334,87924.66666666667,0.0,796199.6666666666,19124408.0,15035304.333333334,3.75,3.78,3.9,3.48,3.48,23.70865,31.2275,39.784949999999995,3.2,3.19,4.35,4.0,2.24,4.19,3.87,3.87,23.0,9.979907,9.979907,3.151323,86.0,9.920843,9.920843,3.339987,170.0,9.840137,9.840137,3.440332,310.0,9.707429,9.707429,3.499999,1955.0,105.154896,106.003507,6.5,3684.0,97.505096,99.709263,5.75,6869.0,110.91886,111.930666,7.75,9781.0,110.704625,111.716431,7.75,11237.0,550.758129,553.583216,89.799567,90.763381,89.799567,90.763381,89.099945,87.687564,90.307643,92.220374,93.944875,91.141662,90.785697,87.012134,93.018843,95.629357,91.386725,83.477745,80.626629,89.257757,3.29,3.27,3.29,3.557,3.5904,3.25,0.44,0.82,2.87,0.36,0.55,2.66,0.68,1.64,3.49
2016-03,3.83,4.0594,4.0944,30310787.666666668,19054.0,6637733.666666667,11200797.666666666,3177853.0,1476828.0,59568.666666666664,0.0,1442525.3333333333,3068.6666666666665,426775.6666666667,70534.66666666667,179086.33333333334,31338.666666666664,2080422.6666666667,799417.3333333334,3602.666666666667,0.0,54058.333333333336,0.0,2648122.3333333335,0.0,0.0,0.0,0.0,9886698.0,4878.666666666667,4868451.333333333,1323465.6666666667,2581944.0,223641.33333333334,554.0,0.0,0.0,450.6666666666667,377072.0,9883.666666666666,22455.333333333336,473892.3333333333,0.0,9.0,0.0,0.0,0.0,0.0,18752270.333333332,14175.333333333334,982443.6666666666,9877332.0,510345.6666666667,1253186.6666666667,59014.666666666664,0.0,1442525.3333333333,2618.0,49703.666666666664,70534.66666666667,169202.66666666666,8883.333333333334,1606530.3333333333,3602.666666666667,0.0,54058.333333333336,0.0,2648113.3333333335,1671819.3333333333,786838.6666666666,85563.33333333333,0.0,799417.3333333334,19674174.0,15271787.666666666,4.06,4.11,4.24,3.77,3.79,23.1001,30.4652,38.9728,3.4,3.41,4.36,3.8,2.4,4.42,4.32,4.32,22.0,9.976386,9.976386,3.873255,86.0,9.905987,9.905987,3.972777,170.0,9.812582,9.812582,4.044656,338.0,9.628454,9.628454,4.11,1927.0,104.242333,105.5965,6.5,3656.0,97.148175,99.799564,5.75,6841.0,110.820808,112.435391,7.75,9753.0,110.616901,112.231484,7.75,11209.0,557.990818,562.520091,89.841637,91.148605,89.841637,91.148605,89.429822,88.018786,90.63637,92.654077,94.168225,91.161234,91.563604,86.061242,91.007396,90.115754,91.564859,83.150892,80.114731,89.30604,3.83,3.8,3.83,4.0594,4.0944,3.75,0.15,0.97,2.6,0.36,0.91,2.76,-0.49,1.14,2.12
2016-04,3.76,4.065,4.115,30478466.0,19055.0,6633715.0,11231441.0,3204188.0,1479971.0,60437.0,0.0,1487340.0,3138.0,429010.0,74221.0,182642.0,24840.0,2103190.0,802635.0,4122.0,0.0,56548.0,0.0,2681973.0,0.0,0.0,0.0,0.0,9946753.0,4796.0,4910047.0,1346311.0,2568577.0,223654.0,540.0,0.0,0.0,587.0,378735.0,9838.0,17987.0,485672.0,0.0,9.0,0.0,0.0,0.0,0.0,18858894.0,14259.0,936686.0,9885130.0,552409.0,1256317.0,59897.0,0.0,1487340.0,2551.0,50275.0,74221.0,172804.0,6853.0,1617518.0,4122.0,0.0,56548.0,0.0,2681964.0,1672819.0,786982.0,83202.0,0.0,802635.0,20223940.0,15508271.0,4.06,4.12,4.22,3.74,3.76,23.8168,31.2164,39.806799999999996,3.48,3.5,4.36,3.41,2.47,4.46,4.6,4.6,27.0,9.972009,9.972009,3.742609,90.0,9.904689,9.904689,3.849126,181.0,9.803441,9.803441,3.987845,363.0,9.602066,9.602066,4.110004,1896.0,105.157208,107.071097,6.5,3625.0,98.426833,98.666416,5.75,6810.0,112.751378,115.033322,7.75,9722.0,112.466892,114.748836,7.75,11178.0,571.247961,577.660599,89.667348,91.274966,89.667348,91.274966,89.727626,88.306656,90.942669,92.630272,94.365906,91.170797,91.302233,85.015111,91.002478,89.269433,92.085994,81.492103,77.899509,88.775296,3.76,3.73,3.75,4.065,4.115,3.75,-0.32,0.65,2.54,0.22,1.13,2.83,-1.96,-0.83,1.66
2016-05,3.85,4.0655,4.1159,30610079.0,19019.333333333332,6649727.666666667,11242776.666666666,3235127.0,1479643.6666666667,61409.333333333336,0.0,1545674.6666666667,3275.0,430215.0,81019.33333333333,186285.66666666666,25897.333333333332,2075173.0,806027.3333333334,4567.333333333333,7320.0,58974.666666666664,7865.333333333333,2690080.6666666665,0.0,0.0,0.0,0.0,9963447.333333334,4646.666666666667,4948611.666666667,1329902.6666666667,2554853.3333333335,223131.0,534.3333333333334,0.0,0.0,728.0,380460.6666666667,9825.0,18963.333333333332,491579.3333333333,201.0,10.333333333333334,0.0,0.0,0.0,0.0,18972739.0,14372.666666666666,914195.6666666666,9912874.0,599328.6666666666,1256512.6666666667,60875.0,0.0,1545674.6666666667,2547.0,49754.333333333336,81019.33333333333,176460.66666666666,6934.0,1583593.6666666667,4567.333333333333,7320.0,58974.666666666664,7664.333333333333,2690070.3333333335,1673892.6666666667,786920.3333333334,80945.0,0.0,806027.3333333334,20511014.666666668,15598121.333333334,4.08,4.14,4.25,3.77,3.8,24.5335,31.9676,40.6408,3.54,3.55,4.36,3.41,2.53,4.49,4.43,4.43,24.0,9.974994,9.974994,3.760303,87.0,9.908518,9.908518,3.820412,178.0,9.811723,9.811723,3.880918,332.0,9.637685,9.637685,4.076411,1865.0,105.458349,107.93196,6.5,3594.0,99.016166,99.750888,5.75,6779.0,114.501847,117.451153,7.75,9691.0,115.216337,118.165643,7.75,11147.0,583.254545,591.546239,89.15049,91.492172,89.15049,91.492172,90.020774,88.72476,91.128969,92.78096,94.550484,91.191057,91.458594,82.37527,89.315682,83.982486,92.650046,78.291484,73.616218,87.769558,3.85,3.81,3.85,4.0655,4.1159,3.75,-0.45,0.2,2.6,0.21,1.35,2.93,-2.51,-3.32,1.55
2016-06,3.83,4.1,4.2025,30741692.0,18983.666666666668,6665740.333333333,11254112.333333334,3266066.0,1479316.3333333333,62381.666666666664,0.0,1604009.3333333333,3412.0,431420.0,87817.66666666667,189929.33333333334,26954.666666666668,2047156.0,809419.6666666666,5012.666666666667,14640.0,61401.333333333336,15730.666666666666,2698188.3333333335,0.0,0.0,0.0,0.0,9980141.666666666,4497.333333333333,4987176.333333333,1313494.3333333333,2541129.6666666665,222608.0,528.6666666666666,0.0,0.0,869.0,382186.3333333333,9812.0,19939.666666666668,497486.6666666667,402.0,11.666666666666666,0.0,0.0,0.0,0.0,19086584.0,14486.333333333334,891705.3333333334,9940618.0,646248.3333333334,1256708.3333333333,61853.0,0.0,1604009.3333333333,2543.0,49233.666666666664,87817.66666666667,180117.33333333334,7015.0,1549669.3333333333,5012.666666666667,14640.0,61401.333333333336,15328.666666666666,2698176.6666666665,1674966.3333333333,786858.6666666666,78688.0,0.0,809419.6666666666,20798089.333333332,15687971.666666666,4.1,4.21,4.4,3.8,3.83,24.563299999999998,32.042500000000004,40.9401,3.59,3.58,4.36,3.43,2.57,4.59,4.41,4.41,22.0,9.976766,9.976766,3.810781,85.0,9.905171,9.905171,4.054738,176.0,9.794125,9.794125,4.299598,358.0,9.574309,9.574309,4.471019,1835.0,103.886386,106.901664,6.5,3564.0,97.072045,98.285934,5.75,6749.0,110.389269,113.984408,7.75,9661.0,110.598613,114.193752,7.75,11117.0,555.92141,565.979451,89.320272,91.738776,89.320272,91.738776,90.305954,89.04492,91.384238,92.993777,94.742596,91.283034,91.730119,82.322474,88.517201,83.136579,91.881216,78.677454,74.161889,87.831771,3.83,3.8,3.83,4.1,4.2025,3.75,0.11,0.31,2.54,0.25,1.61,2.97,-0.35,-3.66,1.16
2016-07,4.27,4.1138,4.232,30873305.0,18948.0,6681753.0,11265448.0,3297005.0,1478989.0,63354.0,0.0,1662344.0,3549.0,432625.0,94616.0,193573.0,28012.0,2019139.0,812812.0,5458.0,21960.0,63828.0,23596.0,2706296.0,0.0,0.0,0.0,0.0,9996836.0,4348.0,5025741.0,1297086.0,2527406.0,222085.0,523.0,0.0,0.0,1010.0,383912.0,9799.0,20916.0,503394.0,603.0,13.0,0.0,0.0,0.0,0.0,19200429.0,14600.0,869215.0,9968362.0,693168.0,1256904.0,62831.0,0.0,1662344.0,2539.0,48713.0,94616.0,183774.0,7096.0,1515745.0,5458.0,21960.0,63828.0,22993.0,2706283.0,1676040.0,786797.0,76431.0,0.0,812812.0,21085164.0,15777822.0,4.56,4.66,4.85,4.24,4.27,24.5931,32.1174,41.2394,3.75,3.73,4.36,3.46,2.67,4.77,4.38,4.38,27.0,9.968196,9.968196,4.254063,90.0,9.892153,9.892153,4.360911,174.0,9.787142,9.787142,4.499739,328.0,9.592459,9.592459,4.663049,1805.0,104.067237,104.33807,6.5,3534.0,98.812367,100.505423,5.75,6719.0,115.149073,115.47199,7.75,9631.0,117.033724,117.356641,7.75,11087.0,606.583903,607.486451,89.575696,91.91406,89.575696,91.91406,90.319249,89.097365,91.364057,93.310945,94.942005,91.444012,92.216523,82.809234,87.934403,82.308016,91.452073,79.793548,74.949778,89.613228,4.27,4.25,4.27,4.1138,4.232,4.25,0.26,0.57,2.65,0.17,1.78,2.97,0.55,-3.13,1.65
2016-08,4.34,4.585,4.685,30991106.0,19372.666666666668,6657507.333333333,11274922.666666666,3316113.3333333335,1477341.0,63708.333333333336,0.0,1722131.3333333333,3598.3333333333335,436935.3333333333,98746.33333333333,196932.33333333334,28166.666666666668,2036020.3333333333,814256.3333333334,5249.666666666667,17926.333333333332,64616.0,16073.333333333332,2741488.3333333335,0.0,0.0,0.0,0.0,10054113.666666666,4354.333333333333,5064417.333333333,1279805.0,2508974.3333333335,266297.6666666667,520.3333333333334,0.0,0.0,1009.0,387179.0,9622.0,20983.0,510194.0,744.6666666666666,13.0,0.0,0.0,0.0,0.0,19284180.0,15018.333333333334,828569.3333333334,9995117.666666666,733103.6666666666,1211043.3333333333,63188.0,0.0,1722131.3333333333,2589.3333333333335,49756.333333333336,98746.33333333333,187310.33333333334,7183.666666666667,1525826.3333333333,5249.666666666667,17926.333333333332,64616.0,15328.666666666668,2741475.3333333335,1652812.3333333333,764520.6666666666,74035.33333333333,0.0,814256.3333333334,21106891.333333332,15852753.666666666,4.59,4.69,4.87,4.27,4.29,24.932000000000002,32.422700000000006,41.64115,3.88,3.88,4.36,3.62,2.75,4.86,4.67,4.67,24.0,9.971661,9.971661,4.262931,87.0,9.894461,9.894461,4.413713,171.0,9.785988,9.785988,4.604048,353.0,9.539796,9.539796,4.919705,1774.0,103.51926,104.349816,6.5,3503.0,98.357775,100.545969,5.75,6688.0,114.644244,115.634522,7.75,9600.0,116.716703,117.706981,7.75,11056.0,627.544461,630.316244,89.819851,92.067492,89.819851,92.067492,90.618446,89.213599,91.819701,93.336704,95.07809,92.233825,91.892197,83.315562,87.412028,81.478074,91.121992,80.905173,76.577329,89.678926,4.34,4.3,4.34,4.585,4.685,4.25,0.28,0.86,2.73,0.19,1.98,2.96,0.58,-2.57,1.99
2016-09,4.31,4.595,4.6725,31108907.0,19797.333333333332,6633261.666666667,11284397.333333334,3335221.6666666665,1475693.0,64062.666666666664,0.0,1781918.6666666667,3647.6666666666665,441245.6666666667,102876.66666666667,200291.66666666666,28321.333333333332,2052901.6666666667,815700.6666666666,5041.333333333333,13892.666666666668,65404.0,8550.666666666666,2776680.6666666665,0.0,0.0,0.0,0.0,10111391.333333334,4360.666666666667,5103093.666666667,1262524.0,2490542.6666666665,310510.3333333333,517.6666666666666,0.0,0.0,1008.0,390446.0,9445.0,21050.0,516994.0,886.3333333333333,13.0,0.0,0.0,0.0,0.0,19367931.0,15436.666666666666,787923.6666666666,10021873.333333334,773039.3333333334,1165182.6666666667,63545.0,0.0,1781918.6666666667,2639.6666666666665,50799.666666666664,102876.66666666667,190846.66666666666,7271.333333333333,1535907.6666666667,5041.333333333333,13892.666666666668,65404.0,7664.333333333334,2776667.6666666665,1629584.6666666667,742244.3333333334,71639.66666666667,0.0,815700.6666666666,21128618.666666668,15927685.333333334,4.61,4.72,4.92,4.3,4.33,25.2709,32.728,42.0429,3.94,3.92,4.36,3.75,2.82,4.87,4.71,4.71,28.0,9.966987,9.966987,4.258587,91.0,9.890496,9.890496,4.379989,182.0,9.774138,9.774138,4.570838,322.0,9.588645,9.588645,4.796298,1743.0,103.838029,105.228307,6.5,3472.0,99.2679,101.951233,5.75,6657.0,116.035721,117.69336,7.75,9569.0,117.8564,119.514039,7.75,11025.0,622.271671,626.923096,90.281868,92.475303,90.281868,92.475303,91.158426,89.650803,92.447564,93.628748,95.203771,94.39584,91.775105,83.935776,90.58502,87.725217,92.372995,80.023315,75.249661,89.700851,4.31,4.27,4.31,4.595,4.6725,4.25,0.61,1.47,2.97,0.48,2.46,3.07,1.04,-1.55,2.65
