h0303,h0305,h0306,h0307,h0308,h0312,h0317a,h0317g,h0318,h0327,h0324,h0317aint,h0317gint,h0317
85,1,1,3,3,1,7,3,1,4,Jubilado o pensionado,15,3.0,18.0
43,4,1,2,2,1,10,5,1,4,Empleado,18,5.0,23.0
12,8,1,1,2,1,3,1,1,4,Estudiante,12,1.0,13.0
85,1,1,3,3,1,7,3,1,4,Jubilado o pensionado,15,3.0,18.0
43,4,1,2,2,1,10,5,1,4,Empleado,18,5.0,23.0
12,8,1,1,2,1,3,1,1,4,Estudiante,12,1.0,13.0
68,1,2,3,3,1,2,6,1,3,Trabajador por su cuenta,6,6.0,12.0
70,8,1,3,3,1,3,3,1,3,Trabajador por su cuenta,12,3.0,15.0
34,1,1,2,3,1,4,3,1,1,Empleado,15,3.0,18.0
57,2,1,2,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
13,9,1,2,2,1,2,6,1,1,Estudiante,6,6.0,12.0
47,1,1,3,3,1,10,5,1,3,Empleado,18,5.0,23.0
47,2,1,2,2,1,11,3,1,4,Empleado,23,3.0,26.0
23,3,1,1,1,1,10,4,1,1,Estudiante,18,4.0,22.0
18,3,1,1,1,1,10,1,1,3,Estudiante,18,1.0,19.0
34,1,1,2,3,1,8,3,1,5,Trabajador por su cuenta,18,3.0,21.0
5,3,1,1,2,1,1,2,2,5,Estudiante,3,2.0,5.0
0,3,1,1,2,1,1, ,1,5,Estudiante,3,,0.0
71,1,1,3,3,1,8,3,1,3,Jubilado o pensionado,18,3.0,21.0
46,1,1,2,2,1,10,5,1,2,Quehaceres del hogar,18,5.0,23.0
16,3,1,1,3,1,4,1,1,2,Estudiante,15,1.0,16.0
15,3,1,1,3,1,3,3,1,2,Estudiante,12,3.0,15.0
3,3,1,1,2,1,1,1,1,2,Estudiante,3,1.0,4.0
70,1,1,2,3,1,2,2,1,2,Jubilado o pensionado,6,2.0,8.0
43,3,1,1,3,1,3,3,1,2,Empleado,12,3.0,15.0
60,1,1,3,3,1,4,3,1,5,Empleado,15,3.0,18.0
28,3,1,3,1,1,6,3,1,5,Empleado,12,3.0,15.0
27,3,1,3,1,1,10,4,1,5,Empleado,18,4.0,22.0
70,1,2,2,3,1,10,5,1,4,Jubilado o pensionado,18,5.0,23.0
21,8,1,2,2,1,8,3,1,4,Empleado,18,3.0,21.0
58,1,1,3,3,1,10,5,1,5,Jubilado o pensionado,18,5.0,23.0
31,3,1,2,1,1,10,5,1,5,Trabajador por su cuenta,18,5.0,23.0
92,1,2,3,3,1,0, ,1,1,Incapacitado,0,,0.0
61,3,2,1,3,1,10,5,1,1,Trabajador por su cuenta,18,5.0,23.0
59,3,2,1,3,1,10,5,1,1,Quehaceres del hogar,18,5.0,23.0
20,4,1,1,2,1,10,1,1,1,Empleado,18,1.0,19.0
92,1,2,3,3,1,0, ,1,1,Incapacitado,0,,0.0
61,3,2,1,3,1,10,5,1,1,Trabajador por su cuenta,18,5.0,23.0
59,3,2,1,3,1,10,5,1,1,Quehaceres del hogar,18,5.0,23.0
20,4,1,1,2,1,10,1,1,1,Empleado,18,1.0,19.0
49,1,1,2,2,1,3,3,1,3,Empleado,12,3.0,15.0
24,3,1,1,3,1,4,3,1,3,Trabajador por su cuenta,15,3.0,18.0
22,3,1,1,3,1,4,3,1,3,Trabajador por su cuenta,15,3.0,18.0
17,3,1,1,3,1,4,2,1,3,Empleado,15,2.0,17.0
49,1,1,2,2,1,3,3,1,3,Empleado,12,3.0,15.0
24,3,1,1,3,1,4,3,1,3,Trabajador por su cuenta,15,3.0,18.0
22,3,1,1,3,1,4,3,1,3,Trabajador por su cuenta,15,3.0,18.0
17,3,1,1,3,1,4,2,1,3,Empleado,15,2.0,17.0
67,1,1,3,3,1,2,5,1,2,Jubilado o pensionado,6,5.0,11.0
44,3,1,1,3,1,2,6,2,2,Jubilado o pensionado,6,6.0,12.0
67,1,1,3,3,1,2,5,1,2,Jubilado o pensionado,6,5.0,11.0
44,3,1,1,3,1,2,6,2,2,Jubilado o pensionado,6,6.0,12.0
65,1,1,3,2,1,8,3,1,3,Quehaceres del hogar,18,3.0,21.0
35,3,1,1,2,1,10,4,1,3,Empleado,18,4.0,22.0
38,5,1,2,2,1,10,4,1,3,Empleado,18,4.0,22.0
15,5,1,1,1,1,4,1,1,3,Estudiante,15,1.0,16.0
10,4,1,1,1,1,2,3,1,3,Estudiante,6,3.0,9.0
10,4,1,1,1,1,2,4,1,3,Estudiante,6,4.0,10.0
69,1,2,2,2,1,0, ,1,3,Quehaceres del hogar,0,,0.0
40,3,1,1,3,1,4,3,1,3,Empleado,15,3.0,18.0
37,3,1,1,3,1,3,3,1,3,Empleado,12,3.0,15.0
14,4,1,1,2,1,3,3,1,3,Empleado,12,3.0,15.0
8,3,1,1,2,1,2,2,1,3,Estudiante,6,2.0,8.0
69,1,2,2,2,1,0, ,1,3,Quehaceres del hogar,0,,0.0
40,3,1,1,3,1,4,3,1,3,Empleado,15,3.0,18.0
37,3,1,1,3,1,3,3,1,3,Empleado,12,3.0,15.0
14,4,1,1,2,1,3,3,1,3,Empleado,12,3.0,15.0
8,3,1,1,2,1,2,2,1,3,Estudiante,6,2.0,8.0
39,1,1,2,3,1,2,6,1,4,Empleado,6,6.0,12.0
16,3,1,1,2,1,4,2,1,4,Estudiante,15,2.0,17.0
12,3,1,1,2,1,3,1,1,4,Estudiante,12,1.0,13.0
54,1,1,3,3,1,10,5,1,2,Empleado,18,5.0,23.0
48,1,1,3,3,1,10,4,1,5,Empleado,18,4.0,22.0
38,2,1,2,2,1,10,4,1,5,Quehaceres del hogar,18,4.0,22.0
9,3,1,1,1,1,2,3,1,5,Estudiante,6,3.0,9.0
3,3,1,1,1,1,0, ,1,5,Estudiante,0,,0.0
48,1,1,3,3,1,10,4,1,5,Empleado,18,4.0,22.0
38,2,1,2,2,1,10,4,1,5,Quehaceres del hogar,18,4.0,22.0
9,3,1,1,1,1,2,3,1,5,Estudiante,6,3.0,9.0
3,3,1,1,1,1,0, ,1,5,Estudiante,0,,0.0
68,1,1,3,3,1,3,3,1,2,Empleado,12,3.0,15.0
46,5,1,2,3,1,9,5,1,2,Empleado,19,5.0,24.0
46,3,1,2,2,1,11,1,1,2,Empleado,23,1.0,24.0
18,4,1,1,2,1,4,3,1,2,Otra situación,15,3.0,18.0
8,4,1,1,1,1,2,2,1,2,Busco Trabajo,6,2.0,8.0
51,1,1,2,3,1,7,3,1,2,Quehaceres del hogar,15,3.0,18.0
25,3,1,1,2,1,10,5,1,2,Empleado,18,5.0,23.0
51,1,1,2,3,1,7,3,1,2,Quehaceres del hogar,15,3.0,18.0
25,3,1,1,2,1,10,5,1,2,Empleado,18,5.0,23.0
51,1,1,2,3,1,0, ,2,1,Empleado,0,,0.0
23,3,1,1,2,1,4,3,1,1,Empleado,15,3.0,18.0
13,3,1,1,2,1,3,1,1,1,Estudiante,12,1.0,13.0
37,1,1,2,3,1,10,4,1,4,Empleado,18,4.0,22.0
36,2,1,2,2,1,10,5,1,4,Empleado,18,5.0,23.0
14,3,1,1,1,1,3,2,1,4,Estudiante,12,2.0,14.0
6,3,1,1,1,1,2,1,1,4,Estudiante,6,1.0,7.0
73,1,1,3,3,1,0, ,2,1,Quehaceres del hogar,0,,0.0
68,1,2,3,3,1,3,3,1,2,Jubilado o pensionado,12,3.0,15.0
56,2,2,3,3,1,3,3,1,2,Quehaceres del hogar,12,3.0,15.0
84,8,2,3,3,1,3,3,1,2,Jubilado o pensionado,12,3.0,15.0
39,1,1,2,2,1,4,3,1,3,Trabajador por su cuenta,15,3.0,18.0
36,2,2,2,2,1,10,4,1,3,Quehaceres del hogar,18,4.0,22.0
13,3,1,1,1,1,3,1,1,3,Estudiante,12,1.0,13.0
5,3,1,1,1,1,1,3,2,3,Incapacitado,3,3.0,6.0
2,3,1,1,1,1,0, ,1,3,Estudiante,0,,0.0
43,1,1,2,2,1,10,4,1,2,Quehaceres del hogar,18,4.0,22.0
17,3,1,1,2,1,4,1,1,2,Quehaceres del hogar,15,1.0,16.0
29,1,1,2,3,1,4,3,1,1,Empleado,15,3.0,18.0
27,2,2,2,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
5,3,2,1,2,1,1,3,2,1,Estudiante,3,3.0,6.0
3,3,1,1,1,1,1,1,1,1,Quehaceres del hogar,3,1.0,4.0
46,1,1,2,2,1,3,3,1,1,Empleado,12,3.0,15.0
44,2,1,2,2,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
24,3,1,1,1,1,10,5,1,1,Quehaceres del hogar,18,5.0,23.0
46,1,1,2,2,1,3,3,1,1,Empleado,12,3.0,15.0
44,2,1,2,2,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
24,3,1,1,1,1,10,5,1,1,Quehaceres del hogar,18,5.0,23.0
55,1,1,2,3,1,2,6,1,2,Empleado,6,6.0,12.0
48,2,1,3,2,1,2,6,1,2,Quehaceres del hogar,6,6.0,12.0
13,3,1,1,1,1,3,1,1,2,Estudiante,12,1.0,13.0
51,1,2,2,3,1,2,6,1,2,Empleado,6,6.0,12.0
32,2,2,2,2,1,3,3,1,2,Quehaceres del hogar,12,3.0,15.0
10,3,1,1,1,1,2,4,1,2,Quehaceres del hogar,6,4.0,10.0
8,3,1,1,1,1,2,2,1,2,Estudiante,6,2.0,8.0
64,1,1,3,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
34,3,1,1,2,1,10,4,1,1,Trabajador por su cuenta,18,4.0,22.0
11,4,1,1,2,1,2,6,1,1,Estudiante,6,6.0,12.0
64,1,1,3,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
34,3,1,1,2,1,10,4,1,1,Trabajador por su cuenta,18,4.0,22.0
11,4,1,1,2,1,2,6,1,1,Estudiante,6,6.0,12.0
32,1,1,2,2,1,10,3,1,1,Empleado,18,3.0,21.0
23,2,1,2,2,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
2,3,1,1,1,1,0, ,1,1,Quehaceres del hogar,0,,0.0
41,1,1,2,2,1,4,3,1,3,Empleado,15,3.0,18.0
39,2,1,2,2,1,3,3,1,3,Quehaceres del hogar,12,3.0,15.0
18,3,1,1,1,1,10,1,1,3,Estudiante,18,1.0,19.0
14,3,1,1,1,1,3,3,1,3,Estudiante,12,3.0,15.0
8,3,2,1,1,1,2,2,1,3,Estudiante,6,2.0,8.0
5,3,1,1,1,1,1,3,2,3,Incapacitado,3,3.0,6.0
54,1,1,3,3,1,3,3,1,1,Trabajador por su cuenta,12,3.0,15.0
21,3,1,1,2,1,10,2,1,1,Empleado,18,2.0,20.0
3,4,1,1,2,1,0, ,1,1,Incapacitado,0,,0.0
54,1,1,3,3,1,3,3,1,1,Trabajador por su cuenta,12,3.0,15.0
21,3,1,1,2,1,10,2,1,1,Empleado,18,2.0,20.0
3,4,1,1,2,1,0, ,1,1,Incapacitado,0,,0.0
51,1,1,2,3,1,4,3,1,1,Empleado,15,3.0,18.0
50,2,1,2,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
25,3,1,1,1,1,10,5,1,1,Empleado,18,5.0,23.0
2,4,1,2,2,1,0, ,1,1,Estudiante,0,,0.0
51,1,1,2,3,1,4,3,1,1,Empleado,15,3.0,18.0
50,2,1,2,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
25,3,1,1,1,1,10,5,1,1,Empleado,18,5.0,23.0
2,4,1,2,2,1,0, ,1,1,Estudiante,0,,0.0
58,1,1,3,3,1,3,3,1,1,Trabajador por su cuenta,12,3.0,15.0
75,7,1,3,3,1,2,1,1,1,Quehaceres del hogar,6,1.0,7.0
57,2,1,1,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
24,3,1,1,1,1,10,5,1,1,Jornalero o peón,18,5.0,23.0
58,1,1,3,3,1,3,3,1,1,Trabajador por su cuenta,12,3.0,15.0
75,7,1,3,3,1,2,1,1,1,Quehaceres del hogar,6,1.0,7.0
57,2,1,1,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
24,3,1,1,1,1,10,5,1,1,Jornalero o peón,18,5.0,23.0
28,1,1,2,2,1,3,3,1,1,Empleado,12,3.0,15.0
25,2,1,2,2,1,3,3,1,1,Empleado,12,3.0,15.0
0,3,1,1,1,1,0, ,1,1,Quehaceres del hogar,0,,0.0
38,1,1,3,2,1,4,3,1,2,Empleado,15,3.0,18.0
36,2,1,3,2,1,4,3,1,2,Quehaceres del hogar,15,3.0,18.0
16,3,1,1,1,1,4,1,1,2,Estudiante,15,1.0,16.0
7,3,1,1,1,1,2,1,1,2,Estudiante,6,1.0,7.0
57,1,1,1,3,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
87,6,1,3,3,1,3,3,1,1,Incapacitado,12,3.0,15.0
52,1,1,3,3,1,3,3,1,2,Empleado,12,3.0,15.0
24,3,1,1,2,1,4,3,1,2,Trabajador por su cuenta,15,3.0,18.0
52,1,1,3,3,1,3,3,1,2,Empleado,12,3.0,15.0
24,3,1,1,2,1,4,3,1,2,Trabajador por su cuenta,15,3.0,18.0
61,1,1,2,2,1,2,4,1,1,Trabajador por su cuenta,6,4.0,10.0
32,3,1,3,1,1,10,5,1,1,Quehaceres del hogar,18,5.0,23.0
19,3,1,3,1,1,10,1,1,1,Estudiante,18,1.0,19.0
61,1,1,2,2,1,2,4,1,1,Trabajador por su cuenta,6,4.0,10.0
32,3,1,3,1,1,10,5,1,1,Quehaceres del hogar,18,5.0,23.0
19,3,1,3,1,1,10,1,1,1,Estudiante,18,1.0,19.0
51,1,1,3,3,1,3,3,1,3,Trabajador por su cuenta,12,3.0,15.0
51,2,1,2,2,1,4,3,1,3,Trabajador por su cuenta,15,3.0,18.0
59,1,1,2,2,1,2,3,1,4,Patrón o empleador,6,3.0,9.0
62,1,1,2,2,1,2,3,1,1,Trabajador por su cuenta,6,3.0,9.0
33,3,1,1,3,1,10,4,1,1,Empleado,18,4.0,22.0
62,1,1,2,2,1,2,3,1,1,Trabajador por su cuenta,6,3.0,9.0
33,3,1,1,3,1,10,4,1,1,Empleado,18,4.0,22.0
58,1,1,2,2,1,10,4,1,5,Empleado,18,4.0,22.0
60,2,1,2,3,1,2,6,1,5,Quehaceres del hogar,6,6.0,12.0
84,1,1,3,3,1,2,3,1,1,Quehaceres del hogar,6,3.0,9.0
80,2,1,3,3,1,2,2,1,1,Incapacitado,6,2.0,8.0
83,1,1,3,3,1,2,3,1,2,Jubilado o pensionado,6,3.0,9.0
65,3,1,1,2,1,4,3,1,2,Empleado,15,3.0,18.0
30,4,2,1,2,1,4,3,1,2,Quehaceres del hogar,15,3.0,18.0
8,8,1,1,2,1,2,1,1,2,Estudiante,6,1.0,7.0
83,1,1,3,3,1,2,3,1,2,Jubilado o pensionado,6,3.0,9.0
65,3,1,1,2,1,4,3,1,2,Empleado,15,3.0,18.0
30,4,2,1,2,1,4,3,1,2,Quehaceres del hogar,15,3.0,18.0
8,8,1,1,2,1,2,1,1,2,Estudiante,6,1.0,7.0
58,1,1,2,3,1,3,3,1,2,Jornalero o peón,12,3.0,15.0
47,2,2,3,3,1,4,3,1,2,Empleado,15,3.0,18.0
6,4,1,2,2,1,2,1,1,1,Quehaceres del hogar,6,1.0,7.0
82,1,1,3,3,1,2,3,1,2,Trabajador por su cuenta,6,3.0,9.0
57,2,2,2,3,1,3,3,1,2,Quehaceres del hogar,12,3.0,15.0
64,1,1,3,2,1,3,3,1,2,Jornalero o peón,12,3.0,15.0
93,6,1,3,3,1,0, ,2,2,Incapacitado,0,,0.0
77,2,1,3,3,1,3,3,1,2,Jornalero o peón,12,3.0,15.0
57,1,1,3,2,1,3,3,1,2,Jornalero o peón,12,3.0,15.0
52,2,2,2,3,1,3,3,1,2,Empleado,12,3.0,15.0
14,3,1,1,1,1,3,3,1,2,Estudiante,12,3.0,15.0
65,1,1,3,2,1,2,2,1,2,Trabajador por su cuenta,6,2.0,8.0
58,2,1,3,3,1,2,1,1,2,Quehaceres del hogar,6,1.0,7.0
65,1,1,2,3,1,2,6,1,1,Trabajador por su cuenta,6,6.0,12.0
37,2,1,2,2,1,4,3,1,1,Quehaceres del hogar,15,3.0,18.0
11,3,1,1,1,1,2,5,1,1,Estudiante,6,5.0,11.0
7,3,1,1,1,1,2,1,1,1,Quehaceres del hogar,6,1.0,7.0
4,3,1,1,1,1,1,2,1,1,Quehaceres del hogar,3,2.0,5.0
38,1,1,2,2,1,4,3,1,2,Obrero,15,3.0,18.0
31,2,1,2,2,1,4,3,1,2,Quehaceres del hogar,15,3.0,18.0
8,3,1,1,1,1,2,2,1,2,Estudiante,6,2.0,8.0
1,3,1,1,1,1,0, ,1,2,Estudiante,0,,0.0
0,3,1,1,1,1,0, ,1,2,Estudiante,0,,0.0
55,1,1,2,3,1,10,1,1,2,Trabajador por su cuenta,18,1.0,19.0
49,2,1,2,2,1,4,3,1,2,Quehaceres del hogar,15,3.0,18.0
13,3,1,1,1,1,3,1,1,2,Estudiante,12,1.0,13.0
75,1,1,3,3,1,2,3,1,1,Incapacitado,6,3.0,9.0
76,2,1,3,3,1,2,2,1,1,Quehaceres del hogar,6,2.0,8.0
55,3,1,1,1,1,3,3,1,1,Otra situación,12,3.0,15.0
66,1,1,3,3,1,4,1,1,1,Incapacitado,15,1.0,16.0
25,4,1,2,2,1,4,2,1,1,Trabajador por su cuenta,15,2.0,17.0
66,1,1,3,3,1,4,1,1,1,Incapacitado,15,1.0,16.0
25,4,1,2,2,1,4,2,1,1,Trabajador por su cuenta,15,2.0,17.0
64,1,2,3,3,1,10,5,1,4,Trabajador por su cuenta,18,5.0,23.0
64,2,1,2,2,1,10,5,1,4,Quehaceres del hogar,18,5.0,23.0
65,1,1,3,2,1,10,5,1,5,Jubilado o pensionado,18,5.0,23.0
35,3,1,1,2,1,11,5,1,5,Empleado,23,5.0,28.0
55,1,2,3,3,1,2,6,1,2,Trabajador por su cuenta,6,6.0,12.0
42,2,2,2,2,1,2,6,1,2,Trabajador por su cuenta,6,6.0,12.0
34,3,2,1,2,1,3,2,1,2,Empleado,12,2.0,14.0
13,4,2,2,1,1,3,1,1,2,Estudiante,12,1.0,13.0
10,4,2,2,1,1,2,4,1,2,Estudiante,6,4.0,10.0
6,4,2,2,1,1,1,3,2,2,Estudiante,3,3.0,6.0
55,1,2,3,3,1,2,6,1,2,Trabajador por su cuenta,6,6.0,12.0
42,2,2,2,2,1,2,6,1,2,Trabajador por su cuenta,6,6.0,12.0
34,3,2,1,2,1,3,2,1,2,Empleado,12,2.0,14.0
13,4,2,2,1,1,3,1,1,2,Estudiante,12,1.0,13.0
10,4,2,2,1,1,2,4,1,2,Estudiante,6,4.0,10.0
6,4,2,2,1,1,1,3,2,2,Estudiante,3,3.0,6.0
39,1,1,2,2,1,10,6,1,2,Empleado,18,6.0,24.0
63,1,1,3,2,1,4,3,1,2,Trabajador por su cuenta,15,3.0,18.0
30,3,1,1,2,1,10,2,1,2,Quehaceres del hogar,18,2.0,20.0
10,4,1,1,2,1,2,4,1,2,Quehaceres del hogar,6,4.0,10.0
5,4,1,1,2,1,1,3,1,2,Incapacitado,3,3.0,6.0
0,4,1,1,2,1,0, ,1,2,Incapacitado,0,,0.0
63,1,1,3,2,1,4,3,1,2,Trabajador por su cuenta,15,3.0,18.0
30,3,1,1,2,1,10,2,1,2,Quehaceres del hogar,18,2.0,20.0
10,4,1,1,2,1,2,4,1,2,Quehaceres del hogar,6,4.0,10.0
5,4,1,1,2,1,1,3,1,2,Incapacitado,3,3.0,6.0
0,4,1,1,2,1,0, ,1,2,Incapacitado,0,,0.0
74,1,1,2,3,1,2,3,1,2,Quehaceres del hogar,6,3.0,9.0
35,3,1,1,2,1,10,4,1,2,Trabajador por su cuenta,18,4.0,22.0
74,1,1,2,3,1,2,3,1,2,Quehaceres del hogar,6,3.0,9.0
35,3,1,1,2,1,10,4,1,2,Trabajador por su cuenta,18,4.0,22.0
62,1,1,3,3,1,4,3,1,3,Empleado,15,3.0,18.0
61,2,1,3,1,1,4,3,1,3,Quehaceres del hogar,15,3.0,18.0
95,7,1,3,3,1,2,2,1,3,Quehaceres del hogar,6,2.0,8.0
72,1,1,3,3,1,3,3,1,2,Quehaceres del hogar,12,3.0,15.0
24,4,1,2,2,1,10,5,1,2,Otra situación,18,5.0,23.0
72,1,1,3,3,1,3,3,1,2,Quehaceres del hogar,12,3.0,15.0
24,4,1,2,2,1,10,5,1,2,Otra situación,18,5.0,23.0
60,1,1,3,3,1,4,3,1,2,Trabajador por su cuenta,15,3.0,18.0
79,1,2,3,3,1,2,6,1,2,Trabajador por su cuenta,6,6.0,12.0
73,2,1,3,3,1,2,6,1,2,Trabajador por su cuenta,6,6.0,12.0
56,3,1,1,1,1,4,3,1,2,Trabajador por su cuenta,15,3.0,18.0
31,1,1,2,2,1,3,3,1,1,Quehaceres del hogar,12,3.0,15.0
10,3,1,1,2,1,2,5,1,1,Estudiante,6,5.0,11.0
6,3,1,1,2,1,2,1,1,1,Estudiante,6,1.0,7.0
1,3,1,1,2,1,0, ,1,1,Estudiante,0,,0.0
83,1,1,3,3,1,2,5,1,1,Jubilado o pensionado,6,5.0,11.0
74,1,1,3,3,1,2,2,1,3,Jubilado o pensionado,6,2.0,8.0
61,2,1,3,3,1,2,3,1,3,Quehaceres del hogar,6,3.0,9.0
43,3,1,1,1,1,3,3,1,3,Quehaceres del hogar,12,3.0,15.0
45,5,1,2,2,1,3,3,1,3,Trabajador por su cuenta,12,3.0,15.0
15,4,1,1,1,1,3,3,1,3,Estudiante,12,3.0,15.0
74,1,1,3,3,1,2,2,1,3,Jubilado o pensionado,6,2.0,8.0
61,2,1,3,3,1,2,3,1,3,Quehaceres del hogar,6,3.0,9.0
43,3,1,1,1,1,3,3,1,3,Quehaceres del hogar,12,3.0,15.0
45,5,1,2,2,1,3,3,1,3,Trabajador por su cuenta,12,3.0,15.0
15,4,1,1,1,1,3,3,1,3,Estudiante,12,3.0,15.0
69,1,1,3,3,1,10,5,1,3,Jubilado o pensionado,18,5.0,23.0
75,2,2,2,2,1,3,3,1,3,Quehaceres del hogar,12,3.0,15.0
75,1,1,3,3,1,8,3,1,2,Jubilado o pensionado,18,3.0,21.0
71,1,2,3,3,1,10,5,1,5,Jubilado o pensionado,18,5.0,23.0
69,2,1,3,3,1,10,5,1,5,Jubilado o pensionado,18,5.0,23.0
51,1,1,2,3,1,4,3,1,2,Quehaceres del hogar,15,3.0,18.0
33,3,1,1,2,1,10,4,1,2,Quehaceres del hogar,18,4.0,22.0
13,4,1,1,2,1,3,1,1,2,Estudiante,12,1.0,13.0
3,4,1,1,2,1,0, ,1,2,Incapacitado,0,,0.0
48,1,1,2,2,1,10,5,1,3,Empleado,18,5.0,23.0
21,3,1,1,2,1,10,3,1,3,Estudiante,18,3.0,21.0
21,3,1,1,2,1,10,3,1,3,Estudiante,18,3.0,21.0
15,3,1,1,2,1,4,1,1,3,Estudiante,15,1.0,16.0
48,1,1,2,2,1,10,5,1,3,Empleado,18,5.0,23.0
21,3,1,1,2,1,10,3,1,3,Estudiante,18,3.0,21.0
21,3,1,1,2,1,10,3,1,3,Estudiante,18,3.0,21.0
15,3,1,1,2,1,4,1,1,3,Estudiante,15,1.0,16.0
85,1,2,3,3,1,4,3,1,2,Jubilado o pensionado,15,3.0,18.0
84,2,1,3,3,1,2,6,1,2,Otra situación,6,6.0,12.0
57,3,1,1,1,1,3,3,1,2,Trabajador por su cuenta,12,3.0,15.0
26,9,1,2,2,1,2,6,1,2,Empleado,6,6.0,12.0
38,1,1,3,3,1,2,6,1,2,Trabajador por su cuenta,6,6.0,12.0
41,2,1,2,2,1,4,3,1,2,Empleado,15,3.0,18.0
9,3,2,1,1,1,2,3,1,2,Estudiante,6,3.0,9.0
3,3,1,1,1,1,0, ,1,2,Estudiante,0,,0.0
61,1,1,2,3,1,3,3,1,2,Jubilado o pensionado,12,3.0,15.0
59,2,1,3,3,1,2,6,1,2,Empleado,6,6.0,12.0
39,1,1,2,2,1,3,3,1,2,Empleado,12,3.0,15.0
28,2,2,2,2,1,3,3,1,2,Quehaceres del hogar,12,3.0,15.0
7,3,1,1,1,1,2,2,1,2,Estudiante,6,2.0,8.0
46,1,2,2,2,1,10,3,1,1,Quehaceres del hogar,18,3.0,21.0
36,1,1,2,2,1,3,3,1,3,Empleado,12,3.0,15.0
32,2,2,2,2,1,3,3,1,3,Empleado,12,3.0,15.0
8,3,1,1,1,1,2,2,1,3,Estudiante,6,2.0,8.0
4,3,1,1,1,1,1,1,1,3,Estudiante,3,1.0,4.0
52,1,2,2,3,1,4,3,1,3,Empleado,15,3.0,18.0
23,3,1,2,2,1,10,4,1,3,Empleado,18,4.0,22.0
3,4,1,1,2,1,1,1,1,3,Incapacitado,3,1.0,4.0
52,1,2,2,3,1,4,3,1,3,Empleado,15,3.0,18.0
23,3,1,2,2,1,10,4,1,3,Empleado,18,4.0,22.0
3,4,1,1,2,1,1,1,1,3,Incapacitado,3,1.0,4.0
51,1,1,3,3,1,8,3,1,3,Empleado,18,3.0,21.0
24,3,1,1,2,1,4,3,1,3,Busco Trabajo,15,3.0,18.0
13,3,1,1,2,1,3,2,1,3,Estudiante,12,2.0,14.0
51,1,1,3,3,1,8,3,1,3,Empleado,18,3.0,21.0
24,3,1,1,2,1,4,3,1,3,Busco Trabajo,15,3.0,18.0
13,3,1,1,2,1,3,2,1,3,Estudiante,12,2.0,14.0
36,1,1,3,2,1,4,3,1,3,Empleado,15,3.0,18.0
37,2,4,2,2,1,10,4,1,3,Quehaceres del hogar,18,4.0,22.0
14,3,1,2,1,1,3,2,1,3,Estudiante,12,2.0,14.0
13,3,1,2,1,1,3,1,1,3,Estudiante,12,1.0,13.0
11,3,1,2,1,1,2,5,1,3,Estudiante,6,5.0,11.0
67,1,2,3,3,1,2,6,1,3,Empleado,6,6.0,12.0
28,3,2,3,3,1,3,3,1,3,Empleado,12,3.0,15.0
67,1,2,3,3,1,2,6,1,3,Empleado,6,6.0,12.0
28,3,2,3,3,1,3,3,1,3,Empleado,12,3.0,15.0
37,1,1,2,2,1,3,1,1,3,Trabajador por su cuenta,12,1.0,13.0
32,2,1,2,2,1,10,4,1,3,Empleado,18,4.0,22.0
22,3,1,1,2,1,10,1,1,3,Empleado,18,1.0,19.0
14,3,1,1,2,1,3,2,1,3,Estudiante,12,2.0,14.0
3,3,1,1,1,1,1,1,1,3,Estudiante,3,1.0,4.0
39,1,2,2,3,1,4,2,1,2,Empleado,15,2.0,17.0
17,3,2,1,2,1,4,2,1,2,Otra situación,15,2.0,17.0
10,3,2,1,2,1,2,4,1,2,Estudiante,6,4.0,10.0
26,1,2,2,2,1,3,3,1,3,Empleado,12,3.0,15.0
32,2,1,2,2,1,3,3,1,3,Trabajador por su cuenta,12,3.0,15.0
11,3,1,1,1,1,2,5,1,3,Estudiante,6,5.0,11.0
4,3,1,1,1,1,1,1,1,3,Estudiante,3,1.0,4.0
37,1,2,2,3,1,4,3,1,1,Empleado,15,3.0,18.0
38,2,1,2,2,1,4,3,1,1,Quehaceres del hogar,15,3.0,18.0
16,3,1,1,1,1,4,2,1,1,Estudiante,15,2.0,17.0
11,3,1,1,1,1,2,5,1,1,Estudiante,6,5.0,11.0
4,3,1,1,1,1,1,1,1,1,Quehaceres del hogar,3,1.0,4.0
42,1,1,2,2,1,4,3,1,2,Empleado,15,3.0,18.0
18,3,1,1,2,1,4,2,1,2,Quehaceres del hogar,15,2.0,17.0
16,3,1,1,2,1,4,2,1,2,Estudiante,15,2.0,17.0
44,1,2,2,3,1,3,3,1,1,Empleado,12,3.0,15.0
13,3,1,1,2,1,3,1,1,1,Estudiante,12,1.0,13.0
